,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2,Terrence Catchings,SG,39,6,18.0,1.0,2.0,5.0,6.0,7.0,3.0,4.0,0.0,3.0,1.0,18.0
3,Augusto Binelli,C,36,6,13.0,0.0,0.0,1.0,3.0,13.0,2.0,4.0,0.0,4.0,1.0,13.0
4,Jason Williams,PG,26,4,6.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,0.0,8.0
5,Darrell Floyd,PG,22,1,2.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,2.0,0.0,2.0
6,Greg Buckner,PF,18,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0
7,Trae Young,C,12,1,6.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0
8,Lancaster Gordon,SG,9,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
9,Jeff Murray,PG,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
10,TEAM TOTALS,,,36,84.0,1.0,5.0,19.0,24.0,45.0,18.0,18.0,5.0,12.0,2.0,92.0
11,PERCENTAGES,FG: 42.9%,3PT: 20.0%,FT: 79.2%,,,,,,,,,,,,
0,Isaac Bonga,SF,33,14,30.0,3.0,7.0,4.0,4.0,5.0,6.0,4.0,0.0,0.0,0.0,35.0
1,Roy Devyn White,PG,46,7,18.0,1.0,2.0,1.0,2.0,7.0,10.0,3.0,3.0,4.0,0.0,16.0
2,Dirk Nowitzki,PF,25,7,14.0,2.0,3.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,16.0
3,Jordan Howard,SG,26,3,8.0,1.0,4.0,3.0,3.0,4.0,2.0,0.0,2.0,2.0,0.0,10.0
4,Jason Lyle,SF,15,4,9.0,0.0,0.0,2.0,4.0,5.0,0.0,1.0,1.0,1.0,0.0,10.0
5,Devontae Cacok,C,28,3,7.0,0.0,0.0,2.0,3.0,17.0,2.0,3.0,0.0,0.0,0.0,8.0
6,Leon Wood*,PG,24,3,9.0,2.0,2.0,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,8.0
7,Roy Tarpley,PF,16,1,5.0,0.0,0.0,3.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,5.0
8,Kenyon Stone,C,27,1,2.0,0.0,0.0,2.0,4.0,8.0,2.0,3.0,1.0,1.0,1.0,4.0
9,TEAM TOTALS,,,43,102.0,9.0,18.0,17.0,24.0,62.0,28.0,19.0,8.0,8.0,1.0,112.0
0,Collin Sexton,PG,39,14,32.0,3.0,7.0,4.0,4.0,5.0,11.0,2.0,3.0,3.0,0.0,35.0
1,Gregor Clegane,PF,34,8,9.0,0.0,1.0,6.0,9.0,11.0,1.0,2.0,0.0,2.0,2.0,22.0
2,Mountain Dew Camacho,C,33,9,12.0,0.0,0.0,3.0,4.0,10.0,0.0,1.0,0.0,1.0,1.0,21.0
3,Tank Selvy,SG,36,4,16.0,0.0,3.0,0.0,0.0,9.0,6.0,2.0,0.0,1.0,0.0,8.0
4,Chalky Studebaker,SF,19,2,5.0,1.0,3.0,3.0,5.0,3.0,1.0,2.0,0.0,2.0,0.0,8.0
5,Kostas Antetokounmpo,SF,33,2,10.0,0.0,0.0,2.0,2.0,6.0,1.0,1.0,0.0,2.0,2.0,6.0
6,Jaylen Barford,SG,9,3,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0
7,Landyn Freshwater,PG,9,1,2.0,1.0,2.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,3.0
8,DJ Rony,C,23,0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0
9,Leonard Leslie,PF,6,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
10,TEAM TOTALS,,,43,94.0,5.0,17.0,18.0,24.0,55.0,23.0,14.0,4.0,13.0,7.0,109.0
11,PERCENTAGES,FG: 45.7%,3PT: 29.4%,FT: 75.0%,,,,,,,,,,,,
0,Elle Okobo,PG,35,14,20.0,2.0,4.0,13.0,13.0,7.0,7.0,3.0,5.0,3.0,1.0,43.0
1,Dwight McGhee,PF,30,5,19.0,0.0,4.0,2.0,2.0,8.0,4.0,1.0,1.0,2.0,0.0,12.0
2,Oscar Schmidt,SG,38,4,12.0,0.0,3.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,9.0
3,Bob Davies,SG,14,3,6.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0
4,Robert Williams,C,27,3,7.0,0.0,0.0,2.0,4.0,9.0,2.0,3.0,0.0,0.0,1.0,8.0
5,Kenny Gattison,C,21,2,5.0,0.0,0.0,2.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,6.0
6,Glenn Jacobs,SF,9,2,4.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,6.0
7,Gary Clark,PF,30,1,7.0,0.0,2.0,2.0,3.0,4.0,1.0,2.0,0.0,1.0,0.0,4.0
8,Fred Scolari,PG,9,1,4.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0
9,Bonzi Wells,SF,27,1,5.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,0.0,0.0,2.0
10,TEAM TOTALS,,,36,89.0,3.0,14.0,28.0,31.0,51.0,19.0,15.0,9.0,10.0,3.0,103.0
0,DJ Hogg,SF,37,15,19.0,5.0,6.0,1.0,1.0,6.0,4.0,6.0,0.0,1.0,0.0,36.0
1,Steve Mitchell,PG,28,7,16.0,0.0,2.0,5.0,5.0,2.0,2.0,4.0,1.0,0.0,0.0,19.0
2,Jontay Porter,PF,27,4,13.0,0.0,0.0,2.0,2.0,11.0,4.0,3.0,1.0,1.0,0.0,10.0
3,Ronald Savage,SG,13,3,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0
4,Brian Bowen,SF,22,3,4.0,0.0,1.0,2.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,8.0
5,Elijah Thomas,PF,12,2,6.0,0.0,0.0,3.0,3.0,4.0,1.0,3.0,0.0,0.0,0.0,7.0
6,Chimp Godbolt,SG,40,2,13.0,1.0,3.0,1.0,2.0,6.0,8.0,1.0,1.0,1.0,0.0,6.0
7,Raef LaFrentz,C,33,2,9.0,0.0,0.0,1.0,2.0,12.0,2.0,0.0,0.0,5.0,0.0,5.0
8,Radoslav Nesterovic,C,15,2,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,4.0
9,Bonzie Colson,PF,4,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0
10,TEAM TOTALS,,,40,86.0,6.0,12.0,18.0,20.0,53.0,24.0,20.0,4.0,15.0,0.0,106.0
11,PERCENTAGES,FG: 46.5%,3PT: 50.0%,FT: 90.0%,,,,,,,,,,,,
0,De'Anthony Melton,PG,35,12,19.0,3.0,6.0,8.0,8.0,1.0,11.0,2.0,7.0,2.0,0.0,35.0
1,Daniel Taurasi,SG,41,11,22.0,3.0,4.0,3.0,4.0,11.0,8.0,1.0,3.0,1.0,3.0,28.0
2,Michael Porter Jr,SF,32,8,14.0,1.0,2.0,2.0,2.0,4.0,2.0,0.0,1.0,0.0,0.0,19.0
3,Aiden Williamson,C,20,2,2.0,0.0,0.0,4.0,4.0,7.0,0.0,5.0,0.0,0.0,0.0,8.0
4,Donta Hall,PF,21,3,7.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,1.0,3.0,6.0
5,Keita Bates-Diop,SF,18,2,7.0,0.0,0.0,2.0,2.0,8.0,0.0,0.0,0.0,0.0,2.0,6.0
6,Cracker McCallahan,PF,21,2,6.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,2.0,0.0,0.0,5.0
7,Bobby Wanzer,PG,6,1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0
8,Tai Odiase,C,31,1,4.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,1.0,2.0,5.0,2.0
9,Dan Cortezzee,PG,15,0,8.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0
10,Karim Shabazz,C,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,TEAM TOTALS,,,42,92.0,8.0,14.0,22.0,24.0,50.0,26.0,18.0,15.0,8.0,13.0,114.0
0,Stan Haynes,C,32,11,23.0,0.0,0.0,6.0,6.0,12.0,3.0,2.0,0.0,4.0,0.0,28.0
1,Kendall Stephens,SG,30,2,9.0,1.0,2.0,9.0,9.0,4.0,4.0,2.0,2.0,4.0,0.0,14.0
2,Devon Hall,PG,21,5,7.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,0.0,11.0
3,George Kok,C,23,4,11.0,0.0,0.0,2.0,6.0,8.0,0.0,2.0,1.0,0.0,0.0,10.0
4,Dan Otten,PF,31,1,6.0,0.0,0.0,4.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0
5,Jaylen Adams,PG,27,2,4.0,0.0,0.0,2.0,2.0,3.0,4.0,2.0,0.0,3.0,0.0,6.0
6,Kevaughn Allen,SF,25,2,5.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,5.0,1.0,5.0
7,Quinndary Weatherspoon,PF,10,1,4.0,0.0,0.0,2.0,2.0,4.0,2.0,3.0,0.0,1.0,0.0,4.0
8,Herb Jones,SF,30,0,8.0,0.0,1.0,0.0,0.0,11.0,4.0,0.0,2.0,2.0,0.0,0.0
9,Jalek Felton,SG,10,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
10,TEAM TOTALS,,,28,78.0,3.0,5.0,25.0,31.0,54.0,19.0,19.0,6.0,21.0,1.0,84.0
11,PERCENTAGES,FG: 35.9%,3PT: 60.0%,FT: 80.6%,,,,,,,,,,,,
0,Michael Jordan,SG,35,11,24.0,1.0,2.0,3.0,5.0,3.0,2.0,3.0,2.0,2.0,2.0,26.0
1,Luka Doncic,SF,34,11,24.0,3.0,4.0,1.0,2.0,1.0,9.0,3.0,0.0,3.0,0.0,26.0
2,Paul Wight,C,14,3,5.0,0.0,0.0,9.0,9.0,6.0,2.0,0.0,0.0,1.0,0.0,15.0
3,Rafer Alston,PG,32,4,5.0,0.0,1.0,4.0,4.0,7.0,8.0,3.0,3.0,1.0,0.0,12.0
4,Tyler Davis,PF,31,4,8.0,0.0,1.0,3.0,4.0,9.0,2.0,2.0,0.0,1.0,2.0,11.0
5,Kenny George,C,34,3,8.0,0.0,0.0,4.0,6.0,9.0,1.0,2.0,0.0,0.0,3.0,10.0
6,Cedric Henderson*,PF,17,4,6.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,0.0,1.0,9.0
7,Grayson Allen,SG,13,4,6.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,9.0
8,Chris Chiozza,PG,16,2,3.0,0.0,1.0,2.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,6.0
9,McKinley Singleton,SF,14,2,3.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,4.0
10,TEAM TOTALS,,,48,92.0,5.0,11.0,27.0,34.0,55.0,32.0,14.0,8.0,9.0,8.0,128.0
0,Romeo Langford,SG,37,19,31.0,7.0,8.0,4.0,6.0,6.0,3.0,3.0,1.0,2.0,0.0,49.0
1,Dean Wade,SF,42,9,16.0,3.0,5.0,4.0,6.0,7.0,2.0,1.0,0.0,2.0,1.0,25.0
2,Larry Hughes,PG,31,6,14.0,1.0,2.0,3.0,3.0,3.0,7.0,4.0,1.0,4.0,1.0,16.0
3,Scoonie Murray,C,29,3,4.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,8.0
4,Sean Bird,SG,20,3,7.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,7.0
5,Thomas Wilder,PG,8,2,5.0,1.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,5.0
6,Christopher Robin,PF,8,1,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0
7,Chris Washburn,C,33,1,10.0,0.0,0.0,0.0,0.0,17.0,1.0,4.0,0.0,0.0,0.0,2.0
8,Melvin Turpin,PF,32,1,9.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,1.0,2.0,0.0,2.0
9,TEAM TOTALS,,,45,98.0,15.0,21.0,13.0,17.0,45.0,25.0,20.0,4.0,11.0,2.0,118.0
10,PERCENTAGES,FG: 45.9%,3PT: 71.4%,FT: 76.5%,,,,,,,,,,,,
0,Mohamed Bamba,C,33,10,14.0,0.0,0.0,3.0,5.0,15.0,2.0,3.0,0.0,4.0,1.0,23.0
1,Ayo Dosunmu,SG,37,7,17.0,0.0,4.0,2.0,2.0,6.0,2.0,5.0,2.0,5.0,0.0,16.0
2,Sarunas Jasikevicius,PG,29,5,14.0,2.0,3.0,1.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,13.0
3,Antawn Jamison*,SF,28,4,10.0,0.0,0.0,5.0,6.0,6.0,1.0,1.0,2.0,2.0,0.0,13.0
4,Sam Perkins,PF,28,4,6.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,2.0,0.0,0.0,8.0
5,Austin Wiley,C,24,3,10.0,0.0,0.0,2.0,4.0,11.0,0.0,2.0,0.0,2.0,2.0,8.0
6,Dazon Ingram,PF,20,1,7.0,0.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0
7,Trevon Duval,SG,18,2,11.0,0.0,1.0,0.0,0.0,2.0,5.0,2.0,0.0,2.0,0.0,4.0
8,Josh Okogie,SF,12,0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0
9,Rob Gray,PG,11,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
10,TEAM TOTALS,,,36,91.0,2.0,9.0,15.0,22.0,61.0,19.0,14.0,6.0,19.0,4.0,89.0
0,Benji Wilson,SF,40,14,27.0,3.0,5.0,0.0,3.0,1.0,3.0,2.0,1.0,3.0,0.0,31.0
1,Zion Williamson,PF,39,9,25.0,0.0,0.0,6.0,6.0,8.0,4.0,3.0,3.0,3.0,2.0,24.0
2,Bones McKinney,SG,37,7,19.0,1.0,1.0,5.0,5.0,7.0,4.0,1.0,1.0,0.0,0.0,20.0
3,Markell Johnson,PG,42,5,9.0,1.0,2.0,1.0,1.0,10.0,8.0,3.0,2.0,2.0,0.0,12.0
4,Faye Vincent Reagan,C,37,2,4.0,0.0,0.0,1.0,1.0,13.0,7.0,2.0,2.0,1.0,1.0,5.0
5,Brian Newell,SG,17,2,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,4.0
6,James Thompson IV,C,11,1,2.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,4.0
7,Salami Brometheus,PF,9,2,5.0,0.0,0.0,0.0,2.0,6.0,0.0,1.0,1.0,0.0,0.0,4.0
8,Moritz Wagner*,SF,8,0,1.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0
9,TEAM TOTALS,,,42,94.0,5.0,8.0,16.0,22.0,56.0,28.0,14.0,11.0,12.0,3.0,105.0
10,PERCENTAGES,FG: 44.7%,3PT: 62.5%,FT: 72.7%,,,,,,,,,,,,
0,Yante Maten*,C,35,13,22.0,1.0,5.0,12.0,14.0,17.0,0.0,3.0,0.0,1.0,1.0,39.0
1,Mustapha Heron,SG,40,6,17.0,0.0,5.0,5.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,17.0
2,Hassani Gravett,PG,34,7,14.0,0.0,3.0,2.0,2.0,2.0,8.0,3.0,1.0,4.0,0.0,16.0
3,Sam Bowie,C,25,4,10.0,0.0,0.0,6.0,8.0,7.0,3.0,3.0,2.0,0.0,0.0,14.0
4,Chuck Person,SF,29,4,10.0,0.0,2.0,5.0,5.0,4.0,8.0,2.0,3.0,3.0,0.0,13.0
5,Jarred Vanderbilt,PF,28,3,4.0,0.0,0.0,3.0,4.0,10.0,0.0,3.0,0.0,1.0,0.0,9.0
6,Jan Michael Vincent,PF,8,3,3.0,1.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0
7,Theo Pinson,SF,28,4,8.0,0.0,1.0,0.0,0.0,6.0,3.0,1.0,0.0,0.0,0.0,8.0
8,Bryce Drew,PG,14,2,4.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0
9,TEAM TOTALS,,,46,92.0,2.0,17.0,36.0,43.0,55.0,25.0,16.0,7.0,9.0,2.0,130.0
0,RJ Cole,PG,37,10,29.0,2.0,9.0,6.0,6.0,5.0,12.0,1.0,1.0,2.0,0.0,28.0
1,Cuttino Mobley,SG,32,8,18.0,0.0,0.0,3.0,4.0,7.0,2.0,2.0,1.0,1.0,0.0,19.0
2,Lagerald Vick,SG,16,8,11.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,0.0,19.0
3,Dick Mumma*,SF,29,6,11.0,0.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,3.0,0.0,13.0
4,Kobe Maggette,PF,27,4,6.0,0.0,0.0,1.0,4.0,8.0,0.0,4.0,1.0,0.0,1.0,9.0
5,Vincent Edwards,SF,20,4,9.0,1.0,1.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,9.0
6,Andrew Betts,C,22,3,7.0,0.0,0.0,2.0,4.0,10.0,0.0,4.0,0.0,0.0,0.0,8.0
7,Kevin Nash,PF,36,3,7.0,0.0,0.0,0.0,2.0,11.0,2.0,4.0,0.0,0.0,0.0,6.0
8,Dickie Beal,PG,11,0,7.0,0.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,0.0,0.0,2.0
9,Nick Richards,C,10,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
10,TEAM TOTALS,,,46,105.0,5.0,15.0,16.0,26.0,57.0,21.0,28.0,6.0,9.0,1.0,113.0
11,PERCENTAGES,FG: 43.8%,3PT: 33.3%,FT: 61.5%,,,,,,,,,,,,
0,Len Bias,SF,32,11,18.0,2.0,5.0,4.0,8.0,9.0,2.0,2.0,1.0,2.0,4.0,28.0
1,Trendon Watford,PF,31,8,20.0,0.0,1.0,6.0,6.0,7.0,2.0,2.0,0.0,1.0,0.0,22.0
2,Earl Boykins,PG,31,6,15.0,1.0,5.0,3.0,4.0,5.0,5.0,1.0,0.0,2.0,0.0,16.0
3,Laurence Jackson,PF,22,3,11.0,0.0,0.0,6.0,6.0,7.0,1.0,3.0,0.0,0.0,1.0,12.0
4,Kenny Walker,SG,30,4,13.0,0.0,4.0,1.0,1.0,12.0,7.0,2.0,1.0,0.0,0.0,9.0
5,Michael Olowokandi,C,26,3,4.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0.0,6.0
6,Michael Jackson,PG,17,3,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,6.0
7,Michael Dickerson,SG,18,1,2.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,0.0,3.0
8,Jimmy Graham,SF,6,0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0
9,Stojko Vrankovic,PF,4,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0
10,Keon Clark,C,22,0,4.0,0.0,0.0,1.0,4.0,5.0,0.0,3.0,1.0,4.0,1.0,1.0
11,TEAM TOTALS,,,40,96.0,3.0,15.0,24.0,33.0,62.0,25.0,17.0,7.0,16.0,6.0,107.0
0,Bobby McDermott,PG,33,11,19.0,2.0,3.0,4.0,4.0,4.0,8.0,3.0,2.0,2.0,0.0,28.0
1,Clarence Withers,SG,41,8,22.0,3.0,11.0,4.0,4.0,5.0,6.0,2.0,1.0,2.0,0.0,23.0
2,Rui Hachimura,SF,37,10,22.0,1.0,4.0,1.0,2.0,6.0,1.0,4.0,3.0,0.0,2.0,22.0
3,Juwanna Mann,PG,15,4,9.0,1.0,2.0,2.0,2.0,5.0,5.0,0.0,2.0,2.0,0.0,11.0
4,Jake Shuttlesworth,SF,19,1,9.0,0.0,1.0,8.0,8.0,4.0,1.0,1.0,0.0,0.0,3.0,10.0
5,Cohn Irish,PF,29,3,3.0,0.0,0.0,2.0,4.0,7.0,0.0,5.0,1.0,1.0,0.0,8.0
6,Jahidi White,PF,23,3,3.0,0.0,0.0,1.0,2.0,8.0,0.0,2.0,1.0,0.0,0.0,7.0
7,Goga Bitadze,C,37,1,6.0,0.0,0.0,4.0,4.0,12.0,0.0,3.0,1.0,2.0,2.0,6.0
8,Hank Hill,PF,8,1,5.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0
9,TEAM TOTALS,,,42,98.0,7.0,21.0,26.0,30.0,55.0,21.0,21.0,12.0,10.0,8.0,117.0
10,PERCENTAGES,FG: 42.9%,3PT: 33.3%,FT: 86.7%,,,,,,,,,,,,
0,Tank Selvy,SG,24,14,19.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,1.0,1.0,0.0,36.0
1,Chalky Studebaker,SF,32,16,29.0,1.0,4.0,2.0,3.0,9.0,0.0,4.0,0.0,2.0,1.0,35.0
2,Collin Sexton,PG,37,10,21.0,1.0,5.0,6.0,6.0,8.0,15.0,4.0,1.0,5.0,0.0,27.0
3,Gregor Clegane,PF,39,5,9.0,0.0,1.0,4.0,8.0,8.0,7.0,1.0,0.0,1.0,0.0,14.0
4,Kostas Antetokounmpo,SF,30,7,10.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,0.0,0.0,1.0,14.0
5,Mountain Dew Camacho,C,26,4,7.0,0.0,0.0,0.0,0.0,12.0,2.0,4.0,0.0,1.0,0.0,8.0
6,Jaylen Barford,SG,9,2,4.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0
7,DJ Rony,C,26,1,4.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,3.0,2.0
8,Landyn Freshwater,PG,11,0,2.0,0.0,2.0,1.0,2.0,0.0,7.0,0.0,1.0,2.0,0.0,1.0
9,Leonard Leslie,PF,7,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0
10,TEAM TOTALS,,,59,105.0,5.0,18.0,20.0,27.0,59.0,37.0,23.0,3.0,14.0,6.0,143.0
0,Bobby McDermott,PG,33,17,27.0,3.0,7.0,6.0,7.0,3.0,12.0,1.0,3.0,1.0,0.0,43.0
1,Clarence Withers,SG,40,9,18.0,2.0,3.0,10.0,14.0,6.0,3.0,4.0,5.0,2.0,1.0,30.0
2,Jake Shuttlesworth,SF,17,6,8.0,0.0,0.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,16.0
3,Rui Hachimura,SF,35,4,13.0,0.0,2.0,7.0,8.0,7.0,3.0,3.0,2.0,1.0,1.0,15.0
4,Cohn Irish,PF,34,6,13.0,0.0,0.0,0.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,12.0
5,Goga Bitadze,C,38,4,9.0,0.0,0.0,2.0,2.0,13.0,2.0,1.0,0.0,3.0,1.0,10.0
6,Juwanna Mann,PG,15,4,10.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,1.0,0.0,8.0
7,Hank Hill,PF,9,2,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,4.0
8,Jon Pierce,SG,4,1,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0
9,Jahidi White,C,15,0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0
10,TEAM TOTALS,,,53,102.0,5.0,13.0,30.0,37.0,43.0,29.0,18.0,13.0,8.0,5.0,141.0
11,PERCENTAGES,FG: 52.0%,3PT: 38.5%,FT: 81.1%,,,,,,,,,,,,
0,Yommy Sangodeyi,C,40,9,17.0,0.0,0.0,9.0,19.0,14.0,2.0,4.0,1.0,1.0,1.0,27.0
1,Luke Maye,SF,36,7,20.0,1.0,4.0,8.0,8.0,4.0,3.0,3.0,1.0,1.0,0.0,23.0
2,Shamorie Ponds,PG,37,8,19.0,2.0,5.0,4.0,6.0,5.0,7.0,3.0,3.0,4.0,0.0,22.0
3,Jackie Moon,SG,30,4,19.0,0.0,3.0,6.0,6.0,9.0,0.0,3.0,0.0,2.0,1.0,14.0
4,Brandon McCoy,PF,31,4,10.0,0.0,1.0,2.0,2.0,12.0,2.0,1.0,0.0,0.0,0.0,10.0
5,Braxton Key,SG,18,2,5.0,0.0,0.0,3.0,3.0,13.0,2.0,0.0,1.0,1.0,0.0,7.0
6,Ed Mikan,PF,25,1,4.0,0.0,0.0,2.0,2.0,8.0,1.0,1.0,1.0,1.0,3.0,4.0
7,Athansios Cathasach,SF,12,1,2.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0
8,Josh Reaves,PG,11,1,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0
9,TEAM TOTALS,,,37,103.0,3.0,14.0,37.0,49.0,69.0,18.0,15.0,7.0,10.0,5.0,114.0
0,Benji Hammon,PG,42,15,26.0,4.0,8.0,5.0,6.0,4.0,11.0,3.0,1.0,2.0,0.0,39.0
1,Deng Adel,SG,32,7,14.0,3.0,4.0,5.0,5.0,6.0,3.0,2.0,1.0,2.0,2.0,22.0
2,Mitchell Robinson,PF,35,8,20.0,0.0,0.0,5.0,7.0,10.0,0.0,5.0,1.0,1.0,6.0,21.0
3,Kevin Knox,SF,33,8,14.0,2.0,4.0,2.0,4.0,12.0,4.0,4.0,1.0,1.0,0.0,20.0
4,LiAngelo Ball,SF,16,3,7.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,0.0,9.0
5,Chimezie Metu,PF,18,3,5.0,1.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,7.0
6,Desean Murray,C,19,2,5.0,0.0,2.0,0.0,0.0,6.0,1.0,5.0,0.0,0.0,0.0,4.0
7,Malik Newman,SG,16,2,4.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,4.0
8,Theo Hilinski,PG,6,1,2.0,0.0,1.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0
9,Paschal Chukwu,C,24,1,4.0,0.0,0.0,0.0,0.0,8.0,3.0,5.0,1.0,1.0,2.0,2.0
10,TEAM TOTALS,,,50,101.0,12.0,25.0,19.0,27.0,60.0,26.0,29.0,8.0,8.0,12.0,131.0
11,PERCENTAGES,FG: 49.5%,3PT: 48.0%,FT: 70.4%,,,,,,,,,,,,
0,Juan Keaney,SG,45,10,19.0,0.0,0.0,2.0,5.0,18.0,1.0,4.0,0.0,5.0,0.0,22.0
1,Tobi Oyedeji,C,31,7,12.0,0.0,0.0,1.0,1.0,10.0,1.0,3.0,1.0,3.0,1.0,15.0
